2015,75,15,40,9.73,401.8,22.36,7.22,-3.91,38,23,31928.3,17721.8,3540.94,399.808,30.69
2015,75,15,45,9.22,399.8,23.41,7.48,-3.74,47,26,32392.8,17748.4,3445.6,346.843,32.4959
2015,75,15,50,8.83,399.3,23.44,7.47,-3.52,41,28,33704.5,18128.5,3322.75,325.632,35.6235
2015,75,15,55,8.06,399.7,22.78,7.28,-3.22,34,28,33871.6,18193.3,3405.4,315.215,40.4217
2015,75,16,0,8.31,399.9,24.79,7.93,-3.33,31,28,33908.5,18072,3487.3,331.284,44.3101
2015,75,16,5,7.86,400,22.63,7.24,-3.14,35,28,34050.6,18303.9,3467.67,352.699,43.5529
2015,75,16,10,7.09,397.2,24.94,7.87,-2.81,33,29,34449.3,18254.3,3628.13,408.602,40.5104
2015,75,16,15,9.05,400.9,22.9,7.35,-3.63,35,31,35708.2,18507.1,3890.53,439.358,41.9852
2015,75,16,20,9.95,405,23.33,7.65,-4.03,41,34,39289.9,20254.7,4259.67,482.539,51.3292
2015,75,16,25,9.76,404.4,22.25,7.28,-3.93,46,29,37448.4,20393.3,4601.72,621.091,57.5454
2015,75,16,30,9.85,403.7,22,7.17,-3.92,68,31,39825.4,21377,4879.94,614.624,52.8584
2015,75,16,35,9.74,404,21.53,7.03,-3.92,67,30,39788.3,21599,5365.76,601.432,68.9606
2015,75,16,40,9.2,402,23.06,7.45,-3.69,63,30,40857.5,22191.2,5548.58,665.861,59.1672
2015,75,16,45,6.35,397.7,23.45,7.42,-2.69,30,30,41794.7,23005.7,5892.32,624.631,75.764
2015,75,16,50,8.07,399.1,21.19,6.75,-3.24,38,29,40001.9,22841.4,5864.54,659.553,76.535
2015,75,16,55,5.44,399.1,16.51,5.26,-2.17,33,27,38242.6,21875.4,5563.6,645.599,61.7366
2015,75,17,0,6.5,404,10.41,3.39,-2.63,37,25,37463.9,21469.1,5225.13,558.088,62.7333
2015,75,17,5,6.62,405.6,9.89,3.25,-2.68,40,19,32353.6,18998.5,4504.35,574.139,70.975
2015,75,17,10,6.58,404.8,10.02,3.28,-2.66,92,17,29546.7,16800.7,3831.9,574.788,72.6713
2015,75,17,15,10.71,402.3,20.63,6.65,-4.19,56,17,29603.4,16622.6,3476.99,532.665,82.7043
2015,75,17,20,6.48,398.2,35.43,11.26,-2.58,60,23,30722.1,16424.6,3283.12,615.877,98.1649
2015,75,17,25,8.45,400.5,37.49,12.02,-3.34,148,39,45121.1,23394,4105.34,949.455,164.874
2015,75,17,30,9.34,403.9,30.29,9.88,-3.84,73,41,47503.8,25947.8,5787.18,1747.26,215.205
2015,75,17,35,9.29,403,33.11,10.76,-3.72,77,41,48776.5,28355.2,8135.98,2063.63,180.651
2015,75,17,40,10.02,405.7,25.4,8.35,-4.06,117,37,46710.8,28607.1,9720.91,1905.28,97.221
2015,75,17,45,9.89,408.5,23.04,7.69,-4.04,113,28,41681.3,25584.8,9044.1,1365.34,61.3016
2015,75,17,50,9.44,409,24.15,8.07,-3.84,75,30,44117.5,27235.3,9796.03,1124.08,67.1113
2015,75,17,55,10.02,99999.9,999.99,99.99,999.99,49,34,46418.2,28912,10379,931.685,125.046
2015,75,18,0,9.4,412.6,18.81,6.4,-3.88,52,31,44380,27840.8,9531.62,805.485,201.715
2015,75,18,5,8.26,422.7,24.42,8.73,-3.43,61,24,38353.4,24015.3,7303.85,825.93,156.678
2015,75,18,10,8.95,419.1,22.92,8.05,-3.76,47,26,40203.3,25454.3,7261.1,1024.89,122.059
2015,75,18,15,8.63,418.2,26.16,9.14,-3.62,39,27,40115.4,25617.6,7404.57,1058.16,106.413
2015,75,18,20,8.5,99999.9,999.99,99.99,999.99,35,29,42118.7,26691.7,7460.64,1087.73,110.128
2015,75,18,25,8.48,415.5,27.07,9.35,-3.52,27,31,44636.8,28732.3,7730.6,1345.07,145.944
2015,75,18,30,8.51,413.9,27.72,9.5,-3.5,30,30,42289.7,27370.1,7151.5,1479.69,186.681
2015,75,18,35,8.33,417.3,27.93,9.73,-3.47,24,31,44361.4,28547.6,7672.8,1680.05,208.633
2015,75,18,40,7.95,416.7,29.65,10.3,-3.31,26,30,43505.1,29109.5,8431.24,1660.76,202.717
2015,75,18,45,8.58,415.9,26.72,9.23,-3.56,34,27,41848.1,27570.8,8846.46,1444.87,173.107
2015,75,18,50,8.44,418.2,25.09,8.78,-3.51,25,27,42125.8,27428.5,9338.86,1474.52,152.342
2015,75,18,55,7.97,418,27.75,9.7,-3.33,31,29,42756.9,27603.7,9473.19,1352.4,150.406
2015,75,19,0,7.87,419.9,26.43,9.32,-3.3,26,31,45358.6,29384.7,10106.6,1340.76,185.192
2015,75,19,5,7.42,419.5,26.9,9.47,-3.11,26,31,45144.8,29674.2,10217.4,1413.06,210.392
2015,75,19,10,6.5,420.6,24.79,8.77,-2.75,21,31,44829.4,29564.5,10354.7,1522.58,223.682
2015,75,19,15,7.06,421.9,25.3,9.01,-2.98,21,29,43015.3,29192.2,10311.4,1719.29,229.043
2015,75,19,20,7.15,422,24.84,8.85,-3.02,22,27,42376.8,29938.4,10498.8,1795.94,222.782
2015,75,19,25,7.06,422,23.77,8.46,-2.98,25,27,42288,30130.3,10616.3,1817.26,209.792
2015,75,19,30,6.57,421.9,24.7,8.79,-2.77,32,26,42220.4,29005.9,10106.1,1756.9,196.513
2015,75,19,35,6.3,422.4,24.61,8.78,-2.66,26,26,41798.5,28231,9745.93,1644.53,181.169
2015,75,19,40,6.06,425.4,23.09,8.35,-2.58,22,29,43401.7,29406.8,10210.4,1744.26,217.961
2015,75,19,45,5.65,426.8,22.88,8.33,-2.41,26,28,43148.8,29303.1,10101.5,1861.36,256.533
2015,75,19,50,5.42,425.3,24.37,8.81,-2.31,30,26,42294.1,27795.5,9836.32,1822.73,250.401
2015,75,19,55,5.36,423,25.37,9.08,-2.27,35,25,42898.7,28122.4,10037.7,1853.64,235.8
2015,75,20,0,5.01,423.1,27.08,9.69,-2.12,39,26,42911.2,28184.9,10355.4,1828.98,222.828
2015,75,20,5,5.02,423.6,27.26,9.78,-2.42,43,26,43550.7,28900.3,10850.6,1891.39,241.466
2015,75,20,10,5.75,423.6,27.26,9.78,-2.37,38,24,43089.9,28619,10535.5,1896.58,240.19
